CustomerID|CustomerName|BillToCustomerID|CustomerCategoryID|BuyingGroupID|PrimaryContactPersonID|AlternateContactPersonID|DeliveryMethodID|DeliveryCityID|PostalCityID|CreditLimit|AccountOpenedDate|StandardDiscountPercentage|IsStatementSent|IsOnCreditHold|PaymentDays|PhoneNumber|FaxNumber|DeliveryRun|RunPosition|WebsiteURL|DeliveryAddressLine1|DeliveryAddressLine2|DeliveryPostalCode|DeliveryLocation|PostalAddressLine1|PostalAddressLine2|PostalPostalCode|LastEditedBy|ValidFrom|ValidTo
585|"Wingtip Toys (Towaco, NJ)"|401|3|2|2369|2370|3|34285|34285||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(201) 555-0100"|"(201) 555-0101"|""|""|"http://www.wingtiptoys.com/Towaco"|"Unit 12"|"747 Acar Crescent"|"90406"|POINT (-74.3454282 40.922043)|"PO Box 230"|"Drdlaville"|"90406"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
586|"Wingtip Toys (Lynne, FL)"|401|3|2|2371|2372|3|20376|20376||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(239) 555-0100"|"(239) 555-0101"|""|""|"http://www.wingtiptoys.com/Lynne"|"Shop 204"|"167 Kubatova Lane"|"90009"|POINT (-81.9173071 29.1924772)|"PO Box 3133"|"Brasseurville"|"90009"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
587|"Wingtip Toys (Plata, TX)"|401|3|2|2373|2374|3|27236|27236||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.wingtiptoys.com/Plata"|"Unit 167"|"904 Saucier Road"|"90374"|POINT (-104.0176921 29.8762836)|"PO Box 7255"|"Gwakville"|"90374"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
588|"Wingtip Toys (Oak Point, TX)"|401|3|2|2375|2376|3|24988|24988||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.wingtiptoys.com/OakPoint"|"Unit 90"|"1648 Mitra Lane"|"90380"|POINT (-96.991674 33.1901194)|"PO Box 9799"|"Ghoshville"|"90380"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
589|"Wingtip Toys (Alcester, SD)"|401|3|2|2377|2378|3|357|357||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(605) 555-0100"|"(605) 555-0101"|""|""|"http://www.wingtiptoys.com/Alcester"|"Shop 273"|"631 Valbe Boulevard"|"90797"|POINT (-96.6308708 43.0213783)|"PO Box 3070"|"Lampsaville"|"90797"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
590|"Wingtip Toys (McAdenville, NC)"|401|3|2|2379|2380|3|21405|21405||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(252) 555-0100"|"(252) 555-0101"|""|""|"http://www.wingtiptoys.com/McAdenville"|"Shop 214"|"1654 Duong Lane"|"90644"|POINT (-81.0753535 35.2593056)|"PO Box 626"|"Neumannville"|"90644"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
591|"Wingtip Toys (Idaho City, ID)"|401|3|2|2381|2382|3|16382|16382||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(208) 555-0100"|"(208) 555-0101"|""|""|"http://www.wingtiptoys.com/IdahoCity"|"Shop 259"|"1817 Abola Lane"|"90426"|POINT (-115.8345537 43.8285046)|"PO Box 2701"|"Kommineniville"|"90426"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
592|"Wingtip Toys (Dunkerton, IA)"|401|3|2|2383|2384|3|9549|9549||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(319) 555-0100"|"(319) 555-0101"|""|""|"http://www.wingtiptoys.com/Dunkerton"|"Suite 226"|"30 Mitra Street"|"90141"|POINT (-92.1604569 42.5699858)|"PO Box 8720"|"Mittalville"|"90141"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
593|"Wingtip Toys (Cuyamungue, NM)"|401|3|2|2385|2386|3|8296|8296||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(505) 555-0100"|"(505) 555-0101"|""|""|"http://www.wingtiptoys.com/Cuyamungue"|"Suite 51"|"1342 Gajula Boulevard"|"90540"|POINT (-106.0041892 35.8697483)|"PO Box 8660"|"Morganville"|"90540"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
594|"Wingtip Toys (Marfa, TX)"|401|3|2|2387|2388|3|20924|20924||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.wingtiptoys.com/Marfa"|"Shop 55"|"607 Szolosy Street"|"90235"|POINT (-104.0190718 30.3079384)|"PO Box 4344"|"Barriosville"|"90235"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
595|"Wingtip Toys (Accomac, VA)"|401|3|2|2389|2390|3|54|54||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(276) 555-0100"|"(276) 555-0101"|""|""|"http://www.wingtiptoys.com/Accomac"|"Shop 65"|"1268 Gonzales Road"|"90378"|POINT (-75.6654845 37.7195742)|"PO Box 6883"|"Samaniegoville"|"90378"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
596|"Wingtip Toys (Cos Cob, CT)"|401|3|2|2391|2392|3|7695|7695||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(203) 555-0100"|"(203) 555-0101"|""|""|"http://www.wingtiptoys.com/CosCob"|"Suite 283"|"1014 Wattanasin Avenue"|"90675"|POINT (-73.5995698 41.0334305)|"PO Box 9501"|"Valbeville"|"90675"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
597|"Wingtip Toys (Haycock, AK)"|401|3|2|2393|2394|3|14965|14965||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(907) 555-0100"|"(907) 555-0101"|""|""|"http://www.wingtiptoys.com/Haycock"|"Suite 183"|"796 Zvaigzne Boulevard"|"90603"|POINT (-161.1655556 65.2097222)|"PO Box 8474"|"Havzijaville"|"90603"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
598|"Wingtip Toys (Kapa'a, HI)"|401|3|2|2395|2396|3|17340|17340||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(808) 555-0100"|"(808) 555-0101"|""|""|"http://www.wingtiptoys.com/Kapa'a"|"Unit 219"|"207 Negi Lane"|"90796"|POINT (-159.318143113 22.0749700304)|"PO Box 4675"|"Jantunenville"|"90796"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
599|"Wingtip Toys (Dickworsham, TX)"|401|3|2|2397|2398|3|9077|9077||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.wingtiptoys.com/Dickworsham"|"Unit 210"|"811 Benjaree Road"|"90704"|POINT (-98.1155976 33.7514907)|"PO Box 3728"|"Sokkville"|"90704"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
600|"Wingtip Toys (Caro, MI)"|401|3|2|2399|2400|3|5407|5407||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(231) 555-0100"|"(231) 555-0101"|""|""|"http://www.wingtiptoys.com/Caro"|"Unit 159"|"489 Ganguly Road"|"90043"|POINT (-83.396897 43.4911322)|"PO Box 5657"|"Longoville"|"90043"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
601|"Wingtip Toys (Ruthsburg, MD)"|401|3|2|2401|2402|3|29887|29887||2013-01-01 00:00:00.0000000|0.000|False|False|7|"(240) 555-0100"|"(240) 555-0101"|""|""|"http://www.wingtiptoys.com/Ruthsburg"|"Unit 123"|"688 senturk Crescent"|"90451"|POINT (-75.9579945 39.0031683)|"PO Box 6713"|"Shinville"|"90451"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
801|"Eric Torres"|801|7||3001||3|31321|31321|3000.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(307) 555-0100"|"(307) 555-0101"|""|""|"http://www.microsoft.com/EricTorres/"|"Unit 26"|"1772 Allu Street"|"90218"|POINT (-107.7798127 44.5355158)|"PO Box 4858"|"Sandhuville"|"90218"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
802|"Cosmina Vlad"|802|7||3002||3|5192|5192|2940.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(505) 555-0100"|"(505) 555-0101"|""|""|"http://www.microsoft.com/CosminaVlad/"|"Suite 9"|"908 Nadar Lane"|"90602"|POINT (-106.735591 35.6569716)|"PO Box 1954"|"Gonzalesville"|"90602"|15|2015-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
803|"Bala Dixit"|803|3||3003||3|33799|33799|2100.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.microsoft.com/BalaDixit/"|"Unit 7"|"844 Magnusson Lane"|"90676"|POINT (-120.4602262 40.8657308)|"PO Box 8565"|"Blahoville"|"90676"|4|2020-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
804|"Aleksandrs Riekstins"|804|5||3004||3|18069|18069|2200.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(605) 555-0100"|"(605) 555-0101"|""|""|"http://www.microsoft.com/AleksandrsRiekstins/"|"Shop 20"|"498 Bagheri Lane"|"90797"|POINT (-96.6751631 45.0490377)|"PO Box 6490"|"Linnaville"|"90797"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
805|"Ratan Poddar"|805|3||3005||3|10194|10194|3300.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(907) 555-0100"|"(907) 555-0101"|""|""|"http://www.microsoft.com/RatanPoddar/"|"Shop 16"|"1071 Goransson Crescent"|"90457"|POINT (-157.4752778 59.3497222)|"PO Box 6237"|"Shakibaville"|"90457"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
806|"Shi Tu"|806|3||3006||3|31685|31685|3000.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(307) 555-0100"|"(307) 555-0101"|""|""|"http://www.microsoft.com/ShiTu/"|"Suite 13"|"808 Riutta Street"|"90673"|POINT (-107.113103 41.7749592)|"PO Box 7197"|"Nadarville"|"90673"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
807|"Gunnar Lohmus"|807|6||3007||3|35810|35810|3100.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(201) 555-0100"|"(201) 555-0101"|""|""|"http://www.microsoft.com/GunnarLohmus/"|"Shop 31"|"31 Bagchi Avenue"|"90130"|POINT (-74.2940378 41.0381526)|"PO Box 6430"|"Malakarville"|"90130"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
808|"Jackson Kolios"|808|5||3008||3|28221|28221|1800.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.microsoft.com/JacksonKolios/"|"Shop 21"|"1567 Couet Road"|"90693"|POINT (-120.5121479 38.3432471)|"PO Box 4028"|"Lyville"|"90693"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
809|"Madhu Dwivedi"|809|5||3009||3|26105|26105|1785.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(802) 555-0100"|"(802) 555-0101"|""|""|"http://www.microsoft.com/MadhuDwivedi/"|"Shop 5"|"1808 Sagese Crescent"|"90756"|POINT (-73.340402 44.1486654)|"PO Box 43"|"Loville"|"90756"|10|2017-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
810|"Alena Kellnerova"|810|7||3010||3|31006|31006|1200.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(303) 555-0100"|"(303) 555-0101"|""|""|"http://www.microsoft.com/AlenaKellnerova/"|"Shop 29"|"101 Jonsson Lane"|"90143"|POINT (-104.7555468 37.1252983)|"PO Box 2343"|"Radniaville"|"90143"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
811|"Surendra Sahu"|811|3||3011||3|25332|25332|2100.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.microsoft.com/SurendraSahu/"|"Shop 2"|"1118 Hanak Lane"|"90334"|POINT (-94.8327007 29.8682764)|"PO Box 6362"|"Duttaville"|"90334"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
812|"Celica Barajas"|812|4||3012||3|9386|9386|2200.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(270) 555-0100"|"(270) 555-0101"|""|""|"http://www.microsoft.com/CelicaBarajas/"|"Suite 24"|"1997 Purins Lane"|"90002"|POINT (-87.0488847 37.2175425)|"PO Box 5014"|"Bhuiyanville"|"90002"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
813|"Shyam Poddar"|813|7||3013||3|33793|33793|2600.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(218) 555-0100"|"(218) 555-0101"|""|""|"http://www.microsoft.com/ShyamPoddar/"|"Unit 19"|"130 Gallo Avenue"|"90695"|POINT (-94.6747007 47.6566206)|"PO Box 3115"|"Holyville"|"90695"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
814|"Johanna Hoornstra"|814|3||3014||3|26752|26752|2310.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.microsoft.com/JohannaHoornstra/"|"Suite 13"|"285 Dupuy Street"|"90650"|POINT (-97.6358282 27.671975)|"PO Box 2475"|"Lanctotville"|"90650"|8|2014-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
815|"Libuse Valentova"|815|3||3015||3|10388|10388|2900.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(270) 555-0100"|"(270) 555-0101"|""|""|"http://www.microsoft.com/LibuseValentova/"|"Unit 22"|"1354 Szolosy Crescent"|"90100"|POINT (-83.4268483 37.5570338)|"PO Box 443"|"Saparkyzyville"|"90100"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
816|"Harsha Huq"|816|6||3016||3|8892|8892|2400.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(314) 555-0100"|"(314) 555-0101"|""|""|"http://www.microsoft.com/HarshaHuq/"|"Suite 13"|"868 Prikrylova Street"|"90051"|POINT (-94.5055021 37.0467281)|"PO Box 1891"|"Ograville"|"90051"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
817|"Agrita Kanepa"|817|4||3017||3|3840|3840|2100.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(201) 555-0100"|"(201) 555-0101"|""|""|"http://www.microsoft.com/AgritaKanepa/"|"Unit 7"|"1482 Ibrahimagic Street"|"90215"|POINT (-74.6848824 40.5723251)|"PO Box 2757"|"Tickooville"|"90215"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
818|"Liia Orav"|818|3||3018||3|3176|3176|1155.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(252) 555-0100"|"(252) 555-0101"|""|""|"http://www.microsoft.com/LiiaOrav/"|"Unit 16"|"1077 Gunes Boulevard"|"90489"|POINT (-78.7875209 34.5387799)|"PO Box 1428"|"Methotville"|"90489"|15|2015-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
819|"Santiago Vera"|819|5||3019||3|24401|24401|1800.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(304) 555-0100"|"(304) 555-0101"|""|""|"http://www.microsoft.com/SantiagoVera/"|"Suite 17"|"1864 Havzija Crescent"|"90721"|POINT (-81.8440197 38.4148146)|"PO Box 8530"|"Nishadville"|"90721"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
820|"Knut Svensson"|820|5||3020||3|20518|20518|3500.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(201) 555-0100"|"(201) 555-0101"|""|""|"http://www.microsoft.com/KnutSvensson/"|"Unit 30"|"305 Lepp Street"|"90048"|POINT (-74.3079248 40.4514954)|"PO Box 9580"|"Henzlville"|"90048"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
821|"Kwanjai Saowaluk"|821|4||3021||3|5633|5633|2400.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(787) 555-0100"|"(787) 555-0101"|""|""|"http://www.microsoft.com/KwanjaiSaowaluk/"|"Shop 24"|"643 Logan Lane"|"90642"|POINT (-66.1182218 18.4413351)|"PO Box 5918"|"Cavalcanteville"|"90642"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
822|"Suparna Bhattacharya"|822|4||3022||3|34031|34031|1500.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(314) 555-0100"|"(314) 555-0101"|""|""|"http://www.microsoft.com/SuparnaBhattacharya/"|"Unit 30"|"680 Parkar Lane"|"90696"|POINT (-94.617168 36.668405)|"PO Box 2635"|"Dewanganville"|"90696"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
823|"Francisca Laureano"|823|6||3023||3|17142|17142|3675.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(319) 555-0100"|"(319) 555-0101"|""|""|"http://www.microsoft.com/FranciscaLaureano/"|"Unit 9"|"266 Shenoy Road"|"90067"|POINT (-94.7188696 42.4788677)|"PO Box 7661"|"Kopeckaville"|"90067"|10|2017-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
824|"Risto Valbe"|824|4||3024||3|2203|2203|3360.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(205) 555-0100"|"(205) 555-0101"|""|""|"http://www.microsoft.com/RistoValbe/"|"Suite 22"|"530 Kellnerova Lane"|"90146"|POINT (-87.7000188 33.8945496)|"PO Box 2454"|"Kasesaluville"|"90146"|10|2017-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
825|"Jayanta Thakur"|825|6||3025||3|28367|28367|3000.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(276) 555-0100"|"(276) 555-0101"|""|""|"http://www.microsoft.com/JayantaThakur/"|"Suite 17"|"279 Nakhtare Boulevard"|"90375"|POINT (-81.8551195 37.0870572)|"PO Box 7590"|"Deyville"|"90375"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
826|"Leila Carvalho"|826|3||3026||3|32358|32358|3200.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(217) 555-0100"|"(217) 555-0101"|""|""|"http://www.microsoft.com/LeilaCarvalho/"|"Suite 24"|"1051 Nutiu Road"|"90502"|POINT (-88.9195138 37.7664385)|"PO Box 8812"|"Valentovaville"|"90502"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
827|"Crina Grasu"|827|5||3027||3|33591|33591|2500.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(308) 555-0100"|"(308) 555-0101"|""|""|"http://www.microsoft.com/CrinaGrasu/"|"Shop 14"|"1538 Lampsa Road"|"90594"|POINT (-97.2250424 40.8938986)|"PO Box 5270"|"Mishraville"|"90594"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
828|"Sercan Celik"|828|6||3028||3|34193|34193|1785.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(217) 555-0100"|"(217) 555-0101"|""|""|"http://www.microsoft.com/SercanCelik/"|"Shop 23"|"802 Mokkapati Road"|"90592"|POINT (-88.2589387 39.9861415)|"PO Box 6861"|"Kubatville"|"90592"|20|2013-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
829|"Jack Walker"|829|4||3029||3|10263|10263|3500.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(316) 555-0100"|"(316) 555-0101"|""|""|"http://www.microsoft.com/JackWalker/"|"Shop 3"|"1188 Krastins Avenue"|"90032"|POINT (-97.1278103 38.0527925)|"PO Box 406"|"Johanssonville"|"90032"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
830|"Jana Fialova"|830|3||3030||3|36297|36297|2000.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(215) 555-0100"|"(215) 555-0101"|""|""|"http://www.microsoft.com/JanaFialova/"|"Unit 20"|"1261 Lo Road"|"90087"|POINT (-76.8224701 39.9837084)|"PO Box 5917"|"Brezeanuville"|"90087"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
831|"Bhaavan Rai"|831|7||3031||3|5966|5966|4079.25|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(308) 555-0100"|"(308) 555-0101"|""|""|"http://www.microsoft.com/BhaavanRai/"|"Shop 28"|"387 Heikkinen Boulevard"|"90474"|POINT (-96.1502969 41.1838878)|"PO Box 290"|"Thachville"|"90474"|4|2020-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
832|"Aakriti Byrraju"|832|4||3032||3|13242|13242|3500.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(216) 555-0100"|"(216) 555-0101"|""|""|"http://www.microsoft.com/AakritiByrraju/"|"Suite 24"|"1345 Jun Avenue"|"90607"|POINT (-81.4695602 41.3617214)|"PO Box 11"|"Dellucciville"|"90607"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
833|"Devraj Rao"|833|3||3033||3|36841|36841|3300.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(385) 555-0100"|"(385) 555-0101"|""|""|"http://www.microsoft.com/DevrajRao/"|"Unit 12"|"611 Shasthri Avenue"|"90566"|POINT (-109.1123346 39.0783178)|"PO Box 3153"|"safranekville"|"90566"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
834|"Cong Hoa"|834|6||3034||3|25971|25971|1575.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(212) 555-0100"|"(212) 555-0101"|""|""|"http://www.microsoft.com/CongHoa/"|"Unit 21"|"580 Poddar Lane"|"90396"|POINT (-74.5740296 42.9109064)|"PO Box 7069"|"Keskulaville"|"90396"|2|2016-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
835|"Dominic Davignon"|835|4||3035||3|34685|34685|3150.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.microsoft.com/DominicDavignon/"|"Suite 16"|"1384 Dupuy Street"|"90192"|POINT (-117.2336533 34.2388955)|"PO Box 4859"|"Glissenville"|"90192"|15|2015-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
836|"Abel Spirlea"|836|3||3036||3|21022|21022|1680.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(218) 555-0100"|"(218) 555-0101"|""|""|"http://www.microsoft.com/AbelSpirlea/"|"Unit 19"|"1446 Jelic Crescent"|"90447"|POINT (-92.3307496 46.091888)|"PO Box 770"|"PrabhupÄdaville"|"90447"|2|2016-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
837|"Anil Sarkar"|837|4||3037||3|12666|12666|1400.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(215) 555-0100"|"(215) 555-0101"|""|""|"http://www.microsoft.com/AnilSarkar/"|"Shop 3"|"747 Mihajlovik Boulevard"|"90659"|POINT (-77.2069266 40.0056483)|"PO Box 6972"|"Lucchesiville"|"90659"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
838|"Pavel Bogdanov"|838|7||3038||3|23870|23870|1890.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(339) 555-0100"|"(339) 555-0101"|""|""|"http://www.microsoft.com/PavelBogdanov/"|"Unit 4"|"613 senturk Lane"|"90629"|POINT (-72.1259114 42.3167581)|"PO Box 1035"|"Valentovaville"|"90629"|15|2015-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
839|"Juan Morse"|839|3||3039||3|13868|13868|4200.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(423) 555-0100"|"(423) 555-0101"|""|""|"http://www.microsoft.com/JuanMorse/"|"Suite 13"|"51 Nechita Crescent"|"90523"|POINT (-84.1721357 35.6611904)|"PO Box 2068"|"Rochaville"|"90523"|20|2013-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
840|"Rodrigo Figueiredo"|840|3||3040||3|3165|3165|2000.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(803) 555-0100"|"(803) 555-0101"|""|""|"http://www.microsoft.com/RodrigoFigueiredo/"|"Unit 23"|"1155 Kanepa Road"|"90331"|POINT (-81.2706606 33.3579297)|"PO Box 1794"|"Fallahiville"|"90331"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
841|"Camille Authier"|841|6||3041||3|15|15|2100.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(252) 555-0100"|"(252) 555-0101"|""|""|"http://www.microsoft.com/CamilleAuthier/"|"Shop 10"|"516 Bojin Road"|"90692"|POINT (-78.7250179 34.517114)|"PO Box 6155"|"Bohuslavville"|"90692"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
842|"Biju Deb"|842|6||3042||3|8730|8730|2600.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(218) 555-0100"|"(218) 555-0101"|""|""|"http://www.microsoft.com/BijuDeb/"|"Suite 20"|"1104 Podnieks Road"|"90241"|POINT (-93.7927173 47.3330045)|"PO Box 9864"|"Booseville"|"90241"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
843|"Marija Justina Pasek"|843|7||3043||3|20931|20931|1100.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(215) 555-0100"|"(215) 555-0101"|""|""|"http://www.microsoft.com/MarijaJustinaPasek/"|"Unit 23"|"360 Formanek Crescent"|"90321"|POINT (-79.463371 40.2636811)|"PO Box 7700"|"Bagchiville"|"90321"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
844|"Durdanah Abbasi"|844|4||3044||3|18865|18865|1890.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(201) 555-0100"|"(201) 555-0101"|""|""|"http://www.microsoft.com/DurdanahAbbasi/"|"Shop 26"|"1489 Shetty Crescent"|"90279"|POINT (-74.2465338 40.4567735)|"PO Box 9565"|"Bhattacharyaville"|"90279"|20|2013-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
845|"Emilie Hrdlickova"|845|7||3045||3|24164|24164|1400.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(803) 555-0100"|"(803) 555-0101"|""|""|"http://www.microsoft.com/EmilieHrdlickova/"|"Unit 27"|"1873 Dewangan Avenue"|"90239"|POINT (-80.0292406 33.8443276)|"PO Box 314"|"Kimville"|"90239"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
846|"Malorie Bousquet"|846|6||3046||3|35061|35061|2200.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.microsoft.com/MalorieBousquet/"|"Suite 16"|"852 Ribeiro Avenue"|"90005"|POINT (-117.3081 34.2350067)|"PO Box 1033"|"Biteville"|"90005"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
